hour,wind_electricity_kW,wind_electricity_year24_degraded_kW,solar_electricity_kW,solar_electricity_year24_degraded_kW,battery_net_power_kW,battery_electricity_out_kW,battery_soc_fraction,curtailment_kW
332,220225.56133454252,,0.0,,20000.0,-0.0,1.0,200225.56133454252
333,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
334,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
335,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
336,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
337,219299.6122990538,,0.0,,20000.0,-0.0,1.0,199299.6122990538
338,217960.26228214204,,0.0,,20000.0,-0.0,1.0,197960.26228214204
339,220284.48102827565,,0.0,,20000.0,-0.0,1.0,200284.48102827565
340,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
341,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
342,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
343,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
344,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
345,220293.93459035727,,7822.105476668492,,20000.0,-0.0,1.0,208116.04006702575
346,220293.93459035727,,79997.85442784092,,20000.0,-0.0,1.0,280291.7890181982
347,193803.57507987347,,134535.72257074228,,20000.0,-0.0,1.0,308339.29765061574
348,162022.11619718195,,150000.0,,20000.0,-0.0,1.0,292022.116197182
349,122157.75961115249,,150000.0,,20000.0,-0.0,1.0,252157.75961115246
350,102876.59374711815,,150000.0,,20000.0,-0.0,1.0,232876.59374711814
351,92950.35711072873,,140035.60235947973,,20000.0,-0.0,1.0,212985.95947020844
352,132720.99525986757,,55462.97795271402,,20000.0,-0.0,1.0,168183.9732125816
353,171447.43619662014,,0.0,,20000.0,-0.0,1.0,151447.43619662014
354,199143.4265228164,,0.0,,20000.0,-0.0,1.0,179143.4265228164
355,220062.99638623613,,0.0,,20000.0,-0.0,1.0,200062.99638623613
356,220156.74011116126,,0.0,,20000.0,-0.0,1.0,200156.74011116126
357,214002.50969499376,,0.0,,20000.0,-0.0,1.0,194002.50969499376
358,183902.35604062234,,0.0,,20000.0,-0.0,1.0,163902.35604062234
359,169084.2254744196,,0.0,,20000.0,-0.0,1.0,149084.2254744196
360,163110.55110841937,,0.0,,20000.0,-0.0,1.0,143110.55110841937
361,167184.3853271305,,0.0,,20000.0,-0.0,1.0,147184.3853271305
362,180226.6123950453,,0.0,,20000.0,-0.0,1.0,160226.6123950453
363,189136.35230507195,,0.0,,20000.0,-0.0,1.0,169136.35230507195
364,198895.72764042194,,0.0,,20000.0,-0.0,1.0,178895.72764042194
365,207231.4148916518,,0.0,,20000.0,-0.0,1.0,187231.4148916518
366,199423.70627357395,,0.0,,20000.0,-0.0,1.0,179423.70627357395
367,198617.2447832065,,0.0,,20000.0,-0.0,1.0,178617.2447832065
368,200029.08900494728,,-0.0,,20000.0,-0.0,1.0,180029.08900494728
369,195585.49782858638,,7917.735470094086,,20000.0,-0.0,1.0,183503.23329868045
370,159101.95582674257,,78110.25932299781,,20000.0,-0.0,1.0,217212.2151497404
371,106563.7313215784,,131642.65012188707,,20000.0,-0.0,1.0,218206.38144346548
372,82610.84006657345,,150000.0,,20000.0,-0.0,1.0,212610.84006657347
373,63749.79867043077,,150000.0,,20000.0,-0.0,1.0,193749.79867043078
374,63387.21301602894,,150000.0,,20000.0,-0.0,1.0,193387.21301602892
375,91665.34267890001,,140261.45531876155,,20000.0,-0.0,1.0,211926.79799766158
376,151531.31031160525,,49640.170455127074,,20000.0,-0.0,1.0,181171.48076673233
377,192729.25252848896,,0.0,,20000.0,-0.0,1.0,172729.25252848896
378,196184.7194397048,,0.0,,20000.0,-0.0,1.0,176184.7194397048
379,168363.79438275893,,0.0,,20000.0,-0.0,1.0,148363.79438275893
380,141442.163212628,,0.0,,20000.0,-0.0,1.0,121442.16321262799
381,121886.18938023821,,0.0,,20000.0,-0.0,1.0,101886.18938023821
382,95349.49464498597,,0.0,,20000.0,-0.0,1.0,75349.49464498597
383,81921.82246477436,,0.0,,20000.0,-0.0,1.0,61921.82246477436
384,72346.39075233416,,0.0,,20000.0,-0.0,1.0,52346.39075233416
385,71914.68227935607,,0.0,,20000.0,-0.0,1.0,51914.68227935607
386,84239.70690798969,,0.0,,20000.0,-0.0,1.0,64239.70690798969
387,91556.42137702038,,0.0,,20000.0,-0.0,1.0,71556.42137702038
388,56944.57198832946,,0.0,,20000.0,-0.0,1.0,36944.57198832946
389,55501.13040020057,,0.0,,20000.0,-0.0,1.0,35501.13040020057
390,62734.846757357685,,0.0,,20000.0,-0.0,1.0,42734.846757357685
391,61951.950994954226,,0.0,,20000.0,-0.0,1.0,41951.950994954226
392,57587.622874660345,,-0.0,,20000.0,-0.0,1.0,37587.622874660345
393,53229.720987715154,,6348.620768073973,,20000.0,-0.0,1.0,39578.34175578913
394,47526.556250368776,,46103.6776440145,,20000.0,-0.0,1.0,73630.23389438327
395,27726.64722530681,,73182.18791847368,,20000.0,-0.0,1.0,80908.83514378048
396,15442.885339878296,,84936.36655879895,,20000.0,-0.0,1.0,80379.25189867725
397,16236.020485003952,,62259.730095296174,,20000.0,-0.0,1.0,58495.750580300126
398,20800.25679410058,,72505.12624342997,,20000.0,-0.0,1.0,73305.38303753056
399,40296.36662683926,,86029.88831267499,,20000.0,-0.0,1.0,106326.25493951424
400,76138.655338486,,66713.4075297018,,20000.0,-0.0,1.0,122852.06286818779
401,113594.64171308134,,0.0,,20000.0,-0.0,1.0,93594.64171308134
402,103589.17422004016,,0.0,,20000.0,-0.0,1.0,83589.17422004016
403,120023.95003080586,,0.0,,20000.0,-0.0,1.0,100023.95003080586
404,132582.9461648767,,0.0,,20000.0,-0.0,1.0,112582.94616487669
405,118607.71955512535,,0.0,,20000.0,-0.0,1.0,98607.71955512535
406,121839.5837694333,,0.0,,20000.0,-0.0,1.0,101839.5837694333
407,121465.84785965527,,0.0,,20000.0,-0.0,1.0,101465.84785965527
408,148333.35157901686,,0.0,,20000.0,-0.0,1.0,128333.35157901686
409,163612.52792066772,,0.0,,20000.0,-0.0,1.0,143612.52792066772
410,168491.44828493832,,0.0,,20000.0,-0.0,1.0,148491.44828493832
411,187423.53076798134,,0.0,,20000.0,-0.0,1.0,167423.53076798134
412,215246.49441864536,,0.0,,20000.0,-0.0,1.0,195246.49441864536
413,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
414,209002.50124840366,,0.0,,20000.0,-0.0,1.0,189002.50124840366
415,199232.10624296797,,0.0,,20000.0,-0.0,1.0,179232.10624296797
416,214775.0008805351,,-0.0,,20000.0,-0.0,1.0,194775.0008805351
417,220293.93459035727,,1125.3745758620719,,20000.0,-0.0,1.0,201419.30916621935
418,220293.93459035727,,3590.7086616401934,,20000.0,-0.0,1.0,203884.64325199745
419,220293.93459035727,,5917.88921515319,,20000.0,-0.0,1.0,206211.82380551044
420,220293.93459035727,,4956.662472450309,,20000.0,-0.0,1.0,205250.5970628076
421,220176.44344497685,,5164.604802305615,,20000.0,-0.0,1.0,205341.04824728245
422,189690.41945661747,,4049.1673134886046,,20000.0,-0.0,1.0,173739.58677010608
423,172183.90132390536,,2730.4091245483614,,20000.0,-0.0,1.0,154914.31044845373
424,152629.20159714148,,1476.549894856539,,20000.0,-0.0,1.0,134105.75149199803
425,162676.9613260669,,0.0,,20000.0,-0.0,1.0,142676.9613260669
426,164100.41324562734,,0.0,,20000.0,-0.0,1.0,144100.41324562734
427,189046.58383070605,,0.0,,20000.0,-0.0,1.0,169046.58383070605
428,205030.7810755727,,0.0,,20000.0,-0.0,1.0,185030.7810755727
429,218404.90955418008,,0.0,,20000.0,-0.0,1.0,198404.90955418008
430,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
431,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
432,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
433,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
434,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
435,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
436,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
437,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
438,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
439,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
440,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
441,220293.93459035727,,384.2732634443893,,20000.0,-0.0,1.0,200678.20785380166
442,220293.93459035727,,3499.7703689668742,,20000.0,-0.0,1.0,203793.70495932415
443,220293.93459035727,,8555.339874984236,,20000.0,-0.0,1.0,208849.2744653415
444,220293.93459035727,,7076.5210668656155,,20000.0,-0.0,1.0,207370.4556572229
445,220293.93459035727,,5473.7564536460595,,20000.0,-0.0,1.0,205767.69104400332
446,220293.93459035727,,2340.2463729003043,,20000.0,-0.0,1.0,202634.18096325756
447,220293.93459035727,,1533.293189016374,,20000.0,-0.0,1.0,201827.22777937364
448,220293.93459035727,,404.75131896629273,,20000.0,-0.0,1.0,200698.68590932357
449,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
450,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
451,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
452,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
453,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
454,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
455,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
456,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
457,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
458,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
459,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
460,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
461,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
462,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
463,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
464,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
465,220293.93459035727,,3353.0259491577185,,20000.0,-0.0,1.0,203646.96053951498
466,220293.93459035727,,15796.550851337552,,20000.0,-0.0,1.0,216090.48544169482
467,220293.93459035727,,40609.32981259745,,20000.0,-0.0,1.0,240903.26440295472
468,220293.93459035727,,38881.03301249485,,20000.0,-0.0,1.0,239174.96760285212
469,220293.93459035727,,26226.91598531185,,20000.0,-0.0,1.0,226520.85057566912
470,220293.93459035727,,32803.94819981935,,20000.0,-0.0,1.0,233097.8827901766
471,220293.93459035727,,12926.329012547323,,20000.0,-0.0,1.0,213220.2636029046
472,220293.93459035727,,6844.3334894603495,,20000.0,-0.0,1.0,207138.26807981762
473,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
474,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
475,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
476,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
477,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
478,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
479,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
480,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
481,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
482,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
483,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
484,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
485,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
486,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
487,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
488,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
489,220293.93459035727,,376.14009280036964,,20000.0,-0.0,1.0,200670.07468315764
490,220293.93459035727,,3738.4522058965945,,20000.0,-0.0,1.0,204032.38679625385
491,220293.93459035727,,7014.495822817145,,20000.0,-0.0,1.0,207308.4304131744
492,220293.93459035727,,7597.383525093023,,20000.0,-0.0,1.0,207891.3181154503
493,220293.93459035727,,9732.763771993534,,20000.0,-0.0,1.0,210026.6983623508
494,220293.93459035727,,17762.449161871267,,20000.0,-0.0,1.0,218056.38375222855
495,220293.93459035727,,16051.86913406953,,20000.0,-0.0,1.0,216345.8037244268
496,220293.93459035727,,2543.2864006673703,,20000.0,-0.0,1.0,202837.22099102463
497,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
498,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
499,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
500,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
501,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
502,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
503,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
504,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
505,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
506,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
507,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
508,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
509,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
510,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
511,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
512,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
513,220293.93459035727,,5126.802619729027,,20000.0,-0.0,1.0,205420.73721008628
514,220293.93459035727,,10033.886565484068,,20000.0,-0.0,1.0,210327.82115584135
515,220293.93459035727,,16323.521234527598,,20000.0,-0.0,1.0,216617.45582488488
516,220293.93459035727,,18029.793922804387,,20000.0,-0.0,1.0,218323.72851316165
517,220293.93459035727,,16207.88932980988,,20000.0,-0.0,1.0,216501.82392016714
518,220293.93459035727,,31782.288884732225,,20000.0,-0.0,1.0,232076.2234750895
519,220293.93459035727,,45602.77614450693,,20000.0,-0.0,1.0,245896.71073486423
520,220293.93459035727,,69837.75115563198,,20000.0,-0.0,1.0,270131.68574598926
521,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
522,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
523,199799.87974741048,,0.0,,20000.0,-0.0,1.0,179799.87974741048
524,156057.9770890463,,0.0,,20000.0,-0.0,1.0,136057.9770890463
525,129494.04180061186,,0.0,,20000.0,-0.0,1.0,109494.04180061186
526,139762.41118207606,,0.0,,20000.0,-0.0,1.0,119762.41118207606
527,112773.38386228269,,0.0,,20000.0,-0.0,1.0,92773.38386228269
528,85661.66488588243,,0.0,,20000.0,-0.0,1.0,65661.66488588243
529,81974.07950436472,,0.0,,20000.0,-0.0,1.0,61974.07950436472
530,83611.81886397522,,0.0,,20000.0,-0.0,1.0,63611.81886397522
531,87015.20820397705,,0.0,,20000.0,-0.0,1.0,67015.20820397705
532,88725.46053350258,,0.0,,20000.0,-0.0,1.0,68725.46053350258
533,79823.36040414676,,0.0,,20000.0,-0.0,1.0,59823.36040414676
534,65673.33678335942,,0.0,,20000.0,-0.0,1.0,45673.336783359424
535,52736.14560995558,,0.0,,20000.0,-0.0,1.0,32736.14560995558
536,65311.918870810616,,-0.0,,20000.0,-0.0,1.0,45311.918870810616
537,72057.53087316551,,6366.6597752379585,,20000.0,-0.0,1.0,58424.19064840347
538,152604.56416838523,,29247.533707106275,,20000.0,-0.0,1.0,161852.0978754915
539,156992.2862605012,,64473.04001815698,,20000.0,-0.0,1.0,201465.32627865818
540,170774.90583401188,,69839.11966329384,,20000.0,-0.0,1.0,220614.02549730573
541,177935.29627884863,,97307.39322880094,,20000.0,-0.0,1.0,255242.68950764957
542,194400.34160554578,,87471.50846494282,,20000.0,-0.0,1.0,261871.85007048858
543,189352.41897077626,,105351.23680071562,,20000.0,-0.0,1.0,274703.6557714919
544,128097.10950023773,,67730.71681263563,,20000.0,-0.0,1.0,175827.82631287334
545,119213.57230425984,,0.0,,20000.0,-0.0,1.0,99213.57230425984
546,112164.93220964787,,0.0,,20000.0,-0.0,1.0,92164.93220964787
547,128590.74642333711,,0.0,,20000.0,-0.0,1.0,108590.74642333711
548,143883.07842747358,,0.0,,20000.0,-0.0,1.0,123883.07842747358
549,166298.83328233424,,0.0,,20000.0,-0.0,1.0,146298.83328233424
550,198219.38885132453,,0.0,,20000.0,-0.0,1.0,178219.38885132453
551,188192.35979017548,,0.0,,20000.0,-0.0,1.0,168192.35979017548
552,170506.4564829983,,0.0,,20000.0,-0.0,1.0,150506.4564829983
553,126091.01948391779,,0.0,,20000.0,-0.0,1.0,106091.01948391779
554,90955.5107529197,,0.0,,20000.0,-0.0,1.0,70955.5107529197
555,54209.14884439506,,0.0,,20000.0,-0.0,1.0,34209.14884439506
556,40279.13514967749,,0.0,,20000.0,-0.0,1.0,20279.135149677488
557,42791.789960566355,,0.0,,20000.0,-0.0,1.0,22791.789960566355
558,28885.40442129207,,0.0,,20000.0,-0.0,1.0,8885.40442129207
559,0.0,,0.0,,20000.0,5102.040816326529,0.7448979591836735,0.0
560,0.0,,-0.0,,20000.0,5102.040816326531,0.489795918367347,0.0
561,23418.108909903494,,2505.762827258981,,20000.0,-1451.3485756048062,0.5623633471475873,0.0
562,39697.467707865275,,8086.645387964967,,20000.0,-4900.0,0.8073633471475873,7784.113095830238
563,101652.20940875958,,11257.551859189427,,20000.0,-3852.7330570482545,1.0,77184.32021877245
564,173157.84756572385,,6655.485619155713,,20000.0,-0.0,1.0,159813.33318487956
565,216357.83927277295,,5039.982187477592,,20000.0,-0.0,1.0,201397.82146025053
566,220293.93459035727,,2584.8032375687053,,20000.0,-0.0,1.0,202878.73782792597
567,220293.93459035727,,2432.388576709485,,20000.0,-0.0,1.0,202726.32316706676
568,220293.93459035727,,338.6503183105998,,20000.0,-0.0,1.0,200632.58490866786
569,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
570,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
571,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
572,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
573,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
574,219268.8913995514,,0.0,,20000.0,-0.0,1.0,199268.8913995514
575,208934.88042076136,,0.0,,20000.0,-0.0,1.0,188934.88042076136
576,187819.2711737862,,0.0,,20000.0,-0.0,1.0,167819.2711737862
577,162114.56867344104,,0.0,,20000.0,-0.0,1.0,142114.56867344104
578,155610.33942320806,,0.0,,20000.0,-0.0,1.0,135610.33942320806
579,156168.21601964897,,0.0,,20000.0,-0.0,1.0,136168.21601964897
580,140112.8164723456,,0.0,,20000.0,-0.0,1.0,120112.81647234561
581,106361.44734836978,,0.0,,20000.0,-0.0,1.0,86361.44734836978
582,70003.05376546657,,0.0,,20000.0,-0.0,1.0,50003.05376546657
583,42371.88590340009,,0.0,,20000.0,-0.0,1.0,22371.885903400093
584,34911.06665341067,,-0.0,,20000.0,-0.0,1.0,14911.066653410671
585,41825.6826586611,,2028.6131539022742,,20000.0,-0.0,1.0,23854.295812563374
586,17342.36247018472,,11077.64884943142,,20000.0,-0.0,1.0,8420.01131961614
587,20810.32334500205,,31497.27562160231,,20000.0,-0.0,1.0,32307.59896660436
588,29084.848167912358,,59666.80443726964,,20000.0,-0.0,1.0,68751.652605182
589,64027.61245011975,,57677.68439659287,,20000.0,-0.0,1.0,101705.29684671262
590,100229.32414489776,,50053.68935169901,,20000.0,-0.0,1.0,130283.01349659677
591,135868.0018269476,,37370.366098019396,,20000.0,-0.0,1.0,153238.36792496702
592,161056.88318068782,,28928.90631889923,,20000.0,-0.0,1.0,169985.78949958703
593,129744.17996391347,,0.0,,20000.0,-0.0,1.0,109744.17996391347
594,149570.5907209365,,0.0,,20000.0,-0.0,1.0,129570.59072093651
595,173485.77310867884,,0.0,,20000.0,-0.0,1.0,153485.77310867884
596,199499.09017495287,,0.0,,20000.0,-0.0,1.0,179499.09017495287
597,219841.4691726411,,0.0,,20000.0,-0.0,1.0,199841.4691726411
598,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
599,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
600,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
601,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
602,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
603,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
604,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
605,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
606,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
607,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
608,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
609,219910.74486192438,,568.1515719604237,,20000.0,-0.0,1.0,200478.8964338848
610,210373.10831359227,,16272.702685150269,,20000.0,-0.0,1.0,206645.81099874253
611,209664.61365963815,,81385.03366128555,,20000.0,-0.0,1.0,271049.6473209237
612,220293.93459035727,,140304.7826638803,,20000.0,-0.0,1.0,340598.71725423756
613,219645.69634599407,,148527.5339192803,,20000.0,-0.0,1.0,348173.2302652744
614,207605.3368073546,,150000.0,,20000.0,-0.0,1.0,337605.3368073546
615,203759.34600292568,,149525.63213419437,,20000.0,-0.0,1.0,333284.97813712
616,166752.83076804504,,96148.63248172663,,20000.0,-0.0,1.0,242901.46324977168
617,152808.3802168244,,0.0,,20000.0,-0.0,1.0,132808.3802168244
618,156078.333697047,,0.0,,20000.0,-0.0,1.0,136078.333697047
619,170962.26484580679,,0.0,,20000.0,-0.0,1.0,150962.26484580679
620,167114.56363878844,,0.0,,20000.0,-0.0,1.0,147114.56363878844
621,164382.01909216953,,0.0,,20000.0,-0.0,1.0,144382.01909216953
622,141739.50170169625,,0.0,,20000.0,-0.0,1.0,121739.50170169625
623,104356.14174784423,,0.0,,20000.0,-0.0,1.0,84356.14174784423
624,76569.04176093693,,0.0,,20000.0,-0.0,1.0,56569.04176093693
625,86555.3682486559,,0.0,,20000.0,-0.0,1.0,66555.3682486559
626,115182.25522021358,,0.0,,20000.0,-0.0,1.0,95182.25522021358
627,112231.77962720457,,0.0,,20000.0,-0.0,1.0,92231.77962720457
628,107524.86164843099,,0.0,,20000.0,-0.0,1.0,87524.86164843099
629,107846.10212571763,,0.0,,20000.0,-0.0,1.0,87846.10212571763
630,104454.84255112427,,0.0,,20000.0,-0.0,1.0,84454.84255112427
631,107989.4058510742,,0.0,,20000.0,-0.0,1.0,87989.4058510742
632,102480.43988591431,,-0.0,,20000.0,-0.0,1.0,82480.43988591431
633,89221.14918830025,,9487.345746068451,,20000.0,-0.0,1.0,78708.4949343687
634,108917.34170511481,,63835.830681331,,20000.0,-0.0,1.0,152753.1723864458
635,54151.54383527809,,115451.10270803062,,20000.0,-0.0,1.0,149602.6465433087
636,69343.9952184782,,84336.33303589643,,20000.0,-0.0,1.0,133680.32825437462
637,115889.0793810324,,116586.96363753587,,20000.0,-0.0,1.0,212476.04301856825
638,77178.94064099714,,117691.01271647314,,20000.0,-0.0,1.0,174869.95335747028
639,93369.04111427114,,83150.14380443354,,20000.0,-0.0,1.0,156519.18491870468
640,113774.73596514332,,104550.14099993347,,20000.0,-0.0,1.0,198324.87696507678
641,103011.11059258948,,0.0,,20000.0,-0.0,1.0,83011.11059258948
642,110774.70172536944,,0.0,,20000.0,-0.0,1.0,90774.70172536944
643,143712.71054996614,,0.0,,20000.0,-0.0,1.0,123712.71054996614
644,154086.30187117367,,0.0,,20000.0,-0.0,1.0,134086.30187117367
645,180364.88663139514,,0.0,,20000.0,-0.0,1.0,160364.88663139514
646,146414.21774747755,,0.0,,20000.0,-0.0,1.0,126414.21774747755
647,112038.16318152256,,0.0,,20000.0,-0.0,1.0,92038.16318152256
648,111500.73978684738,,0.0,,20000.0,-0.0,1.0,91500.73978684738
649,102311.65591313741,,0.0,,20000.0,-0.0,1.0,82311.65591313741
650,98177.57336214154,,0.0,,20000.0,-0.0,1.0,78177.57336214154
651,139615.6528990357,,0.0,,20000.0,-0.0,1.0,119615.65289903569
652,133566.99251492159,,0.0,,20000.0,-0.0,1.0,113566.99251492159
653,117276.28821571711,,0.0,,20000.0,-0.0,1.0,97276.28821571711
654,103167.16289880508,,0.0,,20000.0,-0.0,1.0,83167.16289880508
655,115563.10700165023,,0.0,,20000.0,-0.0,1.0,95563.10700165023
656,135653.5554956251,,-0.0,,20000.0,-0.0,1.0,115653.5554956251
657,107534.81151795697,,9032.756201533599,,20000.0,-0.0,1.0,96567.56771949057
